index,id,genres
3315,ts215683,"['action', 'comedy', 'romance', 'drama', 'fantasy', 'horror']"
3316,tm836438,"['horror', 'thriller', 'european']"
3317,tm447788,"['documentation', 'crime', 'music']"
3318,tm447963,['thriller']
3319,tm843444,"['war', 'drama']"
3320,ts85398,['documentation']
3321,ts218802,"['documentation', 'sport', 'reality']"
3322,ts129445,"['drama', 'history']"
3323,ts236685,['thriller']
3324,ts84993,"['scifi', 'drama', 'fantasy', 'horror', 'thriller', 'comedy', 'action']"
3325,tm420826,"['thriller', 'crime', 'drama']"
3326,tm919864,"['drama', 'music']"
3327,tm927480,['documentation']
3328,tm455636,"['drama', 'music', 'comedy']"
3329,ts237499,['drama']
3330,tm983787,"['drama', 'thriller', 'action', 'crime']"
3331,ts249891,"['war', 'drama']"
3332,ts286390,"['drama', 'comedy']"
3333,tm877681,['comedy']
3334,ts236531,"['reality', 'romance']"
3335,tm850404,"['thriller', 'crime', 'drama', 'romance']"
3336,tm821143,"['music', 'drama']"
3337,ts82912,"['crime', 'drama', 'thriller']"
3338,tm449105,"['action', 'crime', 'drama', 'thriller', 'european']"
3339,ts89014,"['scifi', 'comedy', 'family', 'fantasy', 'drama', 'animation', 'action']"
3340,tm460124,"['comedy', 'drama']"
3341,tm678022,"['comedy', 'drama', 'music']"
3342,ts250801,"['drama', 'thriller']"
3343,ts281928,"['documentation', 'drama', 'thriller', 'crime']"
3344,tm433462,"['horror', 'thriller', 'music', 'comedy']"
3345,ts225867,['drama']
3346,tm441232,"['romance', 'comedy']"
3347,tm464662,"['crime', 'documentation']"
3348,tm417055,"['drama', 'history']"
3349,tm456156,"['horror', 'thriller', 'scifi', 'drama', 'fantasy']"
3350,ts83491,"['drama', 'thriller']"
3351,tm886464,"['comedy', 'romance']"
3352,tm853783,['documentation']
3353,tm935309,"['scifi', 'action']"
3354,tm428557,"['drama', 'comedy', 'crime', 'history']"
3355,ts223404,"['drama', 'comedy', 'romance']"
3356,ts93054,"['comedy', 'crime', 'drama']"
3357,tm824477,"['family', 'fantasy', 'scifi', 'romance', 'animation', 'comedy']"
3358,tm435520,"['drama', 'comedy', 'history']"
3359,ts82851,"['drama', 'thriller']"
3360,ts216522,"['drama', 'romance', 'thriller', 'animation', 'crime', 'fantasy']"
3361,ts221749,"['scifi', 'horror', 'animation', 'action', 'comedy', 'fantasy']"
3362,ts88469,"['drama', 'crime', 'thriller']"
3363,tm285317,"['scifi', 'romance', 'drama']"
3364,tm443179,"['drama', 'romance']"
3365,tm332071,"['thriller', 'horror', 'comedy']"
3366,ts90019,"['comedy', 'drama']"
3367,ts223981,"['documentation', 'sport', 'reality']"
3368,tm857430,"['thriller', 'european', 'drama']"
3369,tm824331,"['comedy', 'romance']"
3370,ts88283,"['scifi', 'action', 'crime', 'drama', 'fantasy']"
3371,ts105441,"['documentation', 'history', 'war']"
3372,tm878333,"['action', 'family', 'fantasy', 'animation']"
3373,ts220751,"['scifi', 'animation', 'comedy', 'family']"
3374,tm414341,"['thriller', 'drama', 'history']"
3375,ts88485,"['action', 'family', 'fantasy', 'drama', 'animation', 'comedy', 'romance']"
3376,tm845496,"['documentation', 'history']"
3377,tm446176,['documentation']
3378,ts90937,['drama']
3379,tm423666,"['scifi', 'drama', 'action', 'thriller']"
3380,ts219080,"['war', 'crime', 'drama', 'thriller']"
3381,ts250997,"['documentation', 'history', 'reality']"
3382,tm458553,"['comedy', 'drama']"
3383,tm548602,['comedy']
3384,tm423140,"['action', 'crime', 'thriller']"
3385,ts237560,"['crime', 'documentation']"
3386,tm361998,"['thriller', 'war', 'drama', 'action', 'scifi', 'european']"
3387,tm418847,"['horror', 'thriller', 'fantasy', 'drama', 'scifi', 'comedy', 'european']"
3388,ts226468,"['drama', 'romance']"
3389,ts86908,"['drama', 'crime', 'thriller', 'action', 'comedy']"
3390,ts222835,['drama']
3391,ts237111,['comedy']
3392,ts110703,['reality']
3393,tm348403,"['comedy', 'animation', 'family', 'fantasy', 'scifi']"
3394,ts255427,"['action', 'scifi']"
3395,ts255926,"['comedy', 'drama', 'romance']"
3396,ts161737,"['thriller', 'crime', 'reality']"
3397,tm469193,"['fantasy', 'drama', 'romance']"
3398,tm450262,"['documentation', 'european']"
3399,ts223344,"['scifi', 'drama', 'fantasy']"
3400,tm449195,"['drama', 'history']"
3401,tm307133,"['thriller', 'drama']"
3402,tm498803,"['thriller', 'comedy', 'crime', 'action', 'drama']"
3403,tm411750,"['scifi', 'horror', 'thriller', 'action']"
3404,ts93611,"['drama', 'fantasy', 'horror', 'scifi']"
3405,ts255104,"['reality', 'drama']"
3406,ts100116,"['reality', 'documentation', 'comedy', 'history']"
3407,tm458467,"['thriller', 'drama', 'horror']"
3408,ts100359,['comedy']
3409,tm446609,"['documentation', 'history']"
3410,tm817709,['drama']
3411,ts243036,"['drama', 'music']"
3412,ts106536,"['thriller', 'crime', 'drama']"
3413,tm853953,['horror']
3414,tm315255,"['drama', 'history', 'action']"
3415,tm361746,"['drama', 'history', 'romance', 'thriller', 'war']"
3416,tm813695,"['romance', 'drama']"
3417,ts222455,"['documentation', 'crime', 'history']"
3418,ts225101,"['drama', 'comedy', 'romance']"
3419,tm498034,['documentation']
3420,tm413660,"['drama', 'thriller', 'horror', 'scifi']"
3421,ts89282,"['crime', 'action', 'drama', 'thriller']"
3422,tm358770,"['fantasy', 'thriller', 'scifi', 'european']"
3423,tm845484,"['documentation', 'drama']"
3424,tm934040,"['crime', 'documentation']"
3425,tm443154,"['thriller', 'crime', 'drama', 'horror']"
3426,ts236747,['comedy']
3427,tm863280,['drama']
3428,ts116814,"['thriller', 'drama']"
3429,ts251654,['scifi']
3430,tm355783,"['horror', 'thriller', 'drama']"
3431,tm469991,"['fantasy', 'drama', 'animation', 'romance', 'european']"
3432,ts268608,"['crime', 'documentation']"
3433,ts268799,['scifi']
3434,ts215691,"['action', 'drama', 'crime', 'comedy']"
3435,tm375883,"['comedy', 'family', 'animation', 'european']"
3436,ts306090,"['action', 'comedy', 'crime', 'drama', 'animation']"
3437,tm471878,"['drama', 'war']"
3438,tm459742,"['comedy', 'drama']"
3439,ts88699,"['drama', 'family']"
3440,tm918706,"['action', 'family', 'comedy']"
3441,ts251782,"['documentation', 'history']"
3442,tm464351,"['drama', 'thriller', 'crime']"
3443,ts215012,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']"
3444,tm453099,"['music', 'documentation', 'history']"
3445,tm893799,"['thriller', 'crime', 'action']"
3446,tm426638,"['drama', 'romance', 'european']"
3447,tm925584,"['thriller', 'crime', 'action']"
3448,ts225787,"['crime', 'documentation']"
3449,ts192440,"['reality', 'documentation']"
3450,ts88296,"['thriller', 'drama', 'horror']"
3451,tm845549,"['documentation', 'drama']"
3452,tm460829,"['thriller', 'animation', 'fantasy', 'scifi', 'drama', 'family']"
3453,ts223126,"['crime', 'documentation']"
3454,tm845512,['drama']
3455,tm325325,['documentation']
3456,ts88262,"['war', 'thriller']"
3457,ts236501,"['drama', 'comedy', 'romance']"
3458,ts86726,['reality']
3459,tm918734,"['western', 'drama']"
3460,tm926004,['animation']
3461,ts256309,['comedy']
3462,ts89251,['drama']
3463,tm437221,"['crime', 'drama', 'documentation']"
3464,tm840438,['comedy']
3465,ts105645,['comedy']
3466,tm817504,"['horror', 'thriller', 'drama']"
3467,tm827216,['comedy']
3468,ts225718,"['drama', 'fantasy', 'thriller', 'action']"
3469,tm369389,"['documentation', 'history', 'european']"
3470,tm858954,"['thriller', 'drama', 'fantasy', 'horror', 'romance', 'european']"
3471,ts252856,"['documentation', 'history']"
3472,tm828069,"['drama', 'crime']"
3473,tm852097,"['fantasy', 'drama', 'family', 'romance', 'animation']"
3474,tm471967,"['thriller', 'crime', 'drama']"
3475,tm974366,"['fantasy', 'comedy', 'family', 'action', 'drama']"
3476,ts215178,['drama']
3477,tm828317,"['thriller', 'drama', 'documentation']"
3478,tm432022,"['fantasy', 'romance', 'animation', 'drama']"
3479,ts93066,"['drama', 'scifi', 'reality']"
3480,ts223759,"['crime', 'documentation', 'sport']"
3481,ts104840,"['drama', 'music', 'crime', 'documentation', 'reality']"
3482,tm455568,"['drama', 'comedy']"
3483,ts219162,['documentation']
3484,tm952590,"['horror', 'thriller', 'scifi']"
3485,tm931686,"['comedy', 'horror']"
3486,ts254592,"['documentation', 'music']"
3487,ts81646,"['drama', 'thriller', 'fantasy', 'horror']"
3488,ts219561,['documentation']
3489,ts272134,"['action', 'scifi']"
3490,ts91039,['documentation']
3491,tm812916,"['action', 'crime', 'thriller', 'european']"
3492,ts92547,"['documentation', 'drama', 'history', 'war', 'action']"
3493,ts113506,"['documentation', 'drama', 'history', 'romance', 'war']"
3494,tm898474,"['horror', 'drama', 'fantasy', 'european']"
3495,tm935895,"['drama', 'european']"
3496,ts87471,"['scifi', 'action', 'drama', 'animation']"
3497,ts89744,"['drama', 'comedy', 'crime', 'romance']"
3498,tm447159,"['drama', 'european']"
3499,tm852996,"['fantasy', 'comedy', 'family', 'scifi', 'animation', 'action']"
3500,ts225912,"['scifi', 'thriller', 'drama']"
3501,ts215341,['reality']
3502,tm676311,"['drama', 'thriller', 'horror']"
3503,tm847430,['drama']
3504,tm893480,"['action', 'crime', 'scifi', 'thriller']"
3505,ts250912,"['crime', 'documentation']"
3506,ts190462,"['comedy', 'drama']"
3507,ts187541,"['action', 'comedy', 'drama', 'fantasy', 'horror', 'romance', 'scifi']"
3508,ts105542,"['romance', 'comedy', 'drama']"
3509,ts89075,"['drama', 'comedy', 'romance']"
3510,tm420455,"['comedy', 'scifi', 'action']"
3511,ts237109,"['drama', 'thriller']"
3512,ts86978,"['animation', 'scifi', 'action', 'comedy', 'drama', 'fantasy', 'thriller']"
3513,tm924991,"['horror', 'thriller']"
3514,ts215046,"['thriller', 'crime', 'drama']"
3515,tm846964,"['fantasy', 'thriller', 'drama']"
3516,tm436778,"['drama', 'history']"
3517,ts189422,"['comedy', 'drama', 'romance']"
3518,ts88151,"['drama', 'crime', 'thriller']"
3519,ts223589,['documentation']
3520,tm847998,"['thriller', 'horror', 'fantasy', 'comedy']"
3521,ts275111,"['comedy', 'family', 'animation']"
3522,tm814671,"['thriller', 'drama']"
3523,ts237513,"['thriller', 'drama', 'horror']"
3524,tm844250,"['drama', 'action', 'comedy']"
3525,tm819950,['music']
3526,tm885775,"['comedy', 'romance', 'scifi']"
3527,tm936236,"['thriller', 'horror', 'drama']"
3528,tm890660,"['thriller', 'action', 'crime', 'drama']"
3529,ts88721,"['comedy', 'drama']"
3530,ts103209,"['crime', 'family', 'documentation']"
3531,ts223240,"['drama', 'romance']"
3532,tm465724,"['drama', 'action', 'crime', 'scifi', 'thriller']"
3533,ts87008,"['drama', 'comedy', 'music']"
3534,ts89119,"['crime', 'documentation']"
3535,ts242820,['reality']
3536,tm370530,"['drama', 'sport']"
3537,tm845415,"['documentation', 'music']"
3538,tm827142,['comedy']
3539,ts227385,['scifi']
3540,tm922788,"['horror', 'comedy']"
3541,tm459512,"['romance', 'comedy', 'drama']"
3542,tm822246,"['comedy', 'drama']"
3543,ts251028,"['drama', 'horror', 'thriller']"
3544,tm315348,"['thriller', 'action']"
3545,tm849005,"['comedy', 'animation', 'drama', 'family', 'fantasy']"
3546,ts106015,"['animation', 'action', 'sport']"
3547,tm839411,"['comedy', 'family', 'european']"
3548,ts89832,"['scifi', 'crime', 'fantasy', 'romance', 'comedy']"
3549,tm446625,"['documentation', 'music']"
3550,tm827501,"['comedy', 'drama', 'family', 'romance']"
3551,ts225544,"['crime', 'documentation']"
3552,tm935878,['drama']
3553,ts237751,"['drama', 'comedy', 'romance']"
3554,tm428558,"['drama', 'sport']"
3555,ts277126,"['crime', 'drama', 'thriller']"
3556,ts84586,"['drama', 'sport']"
3557,tm822907,"['drama', 'music']"
3558,ts267956,['drama']
3559,ts87986,"['drama', 'comedy', 'music']"
3560,ts106126,"['drama', 'history']"
3561,tm850723,"['animation', 'drama', 'scifi', 'thriller', 'action', 'crime']"
3562,tm854669,['comedy']
3563,tm914535,"['romance', 'drama']"
3564,tm845535,['documentation']
3565,ts251094,"['reality', 'documentation', 'romance']"
3566,tm948128,"['documentation', 'history']"
3567,ts89747,"['drama', 'crime', 'comedy']"
3568,tm853396,"['fantasy', 'european']"
3569,tm316311,"['drama', 'thriller', 'crime']"
3570,ts221293,['scifi']
3571,tm496648,"['comedy', 'drama', 'european']"
3572,ts288350,"['scifi', 'music', 'comedy', 'drama', 'family', 'fantasy', 'documentation']"
3573,tm902330,"['horror', 'thriller', 'fantasy', 'war']"
3574,tm451548,"['crime', 'comedy', 'action']"
3575,ts188991,"['crime', 'drama', 'thriller']"
3576,tm810547,"['thriller', 'action', 'crime', 'drama']"
3577,tm464557,"['romance', 'comedy']"
3578,tm469008,['comedy']
3579,tm897732,"['animation', 'action', 'family']"
3580,ts268560,"['drama', 'action', 'fantasy', 'horror']"
3581,tm928541,"['music', 'animation', 'family']"
3582,ts225460,['drama']
3583,tm444247,['documentation']
3584,ts224072,"['drama', 'history']"
3585,ts83107,"['scifi', 'drama', 'horror']"
3586,tm467579,"['comedy', 'romance']"
3587,ts216493,"['drama', 'comedy']"
3588,tm500565,"['comedy', 'drama']"
3589,tm452826,"['comedy', 'drama', 'sport']"
3590,tm475836,['comedy']
3591,ts251067,"['family', 'comedy', 'drama']"
3592,tm977464,['documentation']
3593,ts108392,"['fantasy', 'action', 'family', 'scifi']"
3594,tm451512,"['thriller', 'action', 'drama']"
3595,tm927286,['documentation']
3596,ts222606,['drama']
3597,tm938793,"['drama', 'romance', 'history', 'music']"
3598,ts219895,"['thriller', 'drama']"
3599,ts101874,"['thriller', 'crime', 'drama', 'scifi']"
3600,ts86744,"['comedy', 'drama', 'romance']"
3601,ts84129,"['comedy', 'drama', 'family']"
3602,tm941382,"['animation', 'comedy', 'drama', 'family', 'fantasy', 'scifi']"
3603,ts270465,"['documentation', 'history', 'crime']"
3604,ts89326,['drama']
3605,tm933375,"['drama', 'european']"
3606,ts218888,"['scifi', 'animation', 'action', 'fantasy']"
3607,ts76382,"['action', 'crime', 'animation', 'thriller', 'family']"
3608,tm833638,"['drama', 'thriller', 'crime', 'horror']"
3609,ts104449,"['animation', 'action', 'drama', 'war']"
3610,ts237096,"['crime', 'documentation']"
3611,ts251617,"['documentation', 'comedy']"
3612,tm475783,['comedy']
3613,tm451078,"['animation', 'action', 'fantasy', 'family']"
3614,ts91124,"['scifi', 'romance', 'comedy', 'drama']"
3615,tm855600,"['comedy', 'drama']"
3616,tm827508,['drama']
3617,ts88312,"['drama', 'music', 'thriller']"
3618,ts256007,"['comedy', 'drama', 'romance']"
3619,ts89958,"['drama', 'action', 'romance', 'fantasy', 'history']"
3620,tm120072,"['comedy', 'romance']"
3621,tm856375,"['thriller', 'action']"
3622,tm462903,['drama']
3623,ts101408,"['thriller', 'crime', 'drama']"
3624,ts219049,"['scifi', 'documentation']"
3625,tm845437,['documentation']
3626,tm814150,"['drama', 'fantasy', 'thriller', 'action', 'comedy', 'scifi']"
3627,tm461366,"['drama', 'history', 'sport', 'thriller', 'european']"
3628,tm981451,['comedy']
3629,tm855827,['comedy']
3630,tm511940,"['crime', 'drama', 'comedy']"
3631,ts85480,"['scifi', 'music', 'animation', 'drama']"
3632,ts315066,"['scifi', 'drama', 'fantasy', 'horror']"
3633,ts221365,['crime']
3634,tm890674,['documentation']
3635,tm834291,"['crime', 'drama']"
3636,tm524282,"['drama', 'family', 'horror', 'action', 'fantasy', 'animation', 'comedy', 'scifi', 'thriller']"
3637,ts216474,"['crime', 'thriller', 'drama']"
3638,ts225860,['scifi']
3639,tm881162,"['documentation', 'crime', 'sport']"
3640,ts189405,"['documentation', 'crime']"
3641,ts93482,"['animation', 'comedy', 'family', 'horror', 'scifi']"
3642,ts236033,['comedy']
3643,ts242244,"['action', 'scifi', 'animation', 'drama']"
3644,tm471922,"['comedy', 'drama', 'european']"
3645,tm877456,"['documentation', 'history']"
3646,tm818502,"['comedy', 'drama', 'european']"
3647,ts236725,['documentation']
3648,ts113637,"['documentation', 'crime']"
3649,ts222367,['drama']
3650,tm884511,"['romance', 'drama']"
3651,ts252122,"['thriller', 'horror']"
3652,tm887450,"['documentation', 'crime']"
3653,tm430171,"['documentation', 'history']"
3654,tm936396,"['romance', 'comedy']"
3655,tm425698,['thriller']
3656,tm371882,['fantasy']
3657,tm858001,"['romance', 'horror', 'thriller', 'drama', 'action', 'family']"
3658,tm424074,"['comedy', 'drama']"
3659,ts222917,['documentation']
3660,tm885860,['comedy']
3661,tm469400,"['documentation', 'drama']"
3662,ts86927,"['comedy', 'drama', 'romance']"
3663,tm467299,['comedy']
3664,ts321758,"['drama', 'action', 'thriller', 'romance']"
3665,ts252098,"['drama', 'comedy']"
3666,tm843768,"['comedy', 'family', 'music']"
3667,tm458721,['comedy']
3668,tm918701,"['thriller', 'horror', 'european']"
3669,tm571805,['comedy']
3670,tm501222,"['crime', 'drama', 'horror', 'thriller', 'action', 'european']"
3671,tm848995,"['music', 'family', 'fantasy']"
3672,ts224164,['documentation']
3673,ts215378,"['comedy', 'drama', 'romance']"
3674,ts237208,['reality']
3675,ts251157,"['action', 'scifi']"
3676,ts268890,"['drama', 'romance']"
3677,ts223192,"['comedy', 'drama']"
3678,ts218803,"['documentation', 'reality']"
3679,tm463385,"['drama', 'documentation']"
3680,tm826563,['romance']
3681,tm826473,['drama']
3682,ts226602,"['crime', 'documentation']"
3683,tm823355,"['thriller', 'action', 'crime']"
3684,ts255880,['reality']
3685,tm942240,"['drama', 'history']"
3686,tm483997,"['comedy', 'romance']"
3687,ts221174,"['animation', 'family']"
3688,ts103360,"['scifi', 'fantasy', 'thriller', 'action', 'drama', 'war']"
3689,ts220552,"['scifi', 'animation', 'action', 'comedy', 'fantasy']"
3690,tm920096,"['drama', 'comedy']"
3691,tm864480,"['thriller', 'comedy', 'action', 'crime', 'drama']"
3692,ts111206,"['comedy', 'crime', 'drama', 'family', 'animation', 'action']"
3693,ts296153,['comedy']
3694,tm898262,"['drama', 'history', 'thriller', 'horror', 'action']"
3695,ts254982,['documentation']
3696,tm824165,"['comedy', 'romance']"
3697,tm465231,['comedy']
3698,ts215718,['drama']
3699,tm883189,"['thriller', 'horror', 'drama', 'comedy', 'crime']"
3700,ts225328,['drama']
3701,tm458127,"['documentation', 'thriller']"
3702,tm475339,['drama']
3703,ts268551,['drama']
3704,tm881859,"['documentation', 'drama']"
